id,country,join_dt,device,group,spent,user_convertion
1015440,GBR,1/31/2023,,A,0,0
1043317,DEU,1/25/2023,,B,0,0
1044616,USA,1/25/2023,,A,0,0
1024677,USA,1/26/2023,,B,0,0
1021091,MEX,2/5/2023,,B,0,0
1029463,BRA,1/25/2023,,A,0,0
1021736,BRA,1/27/2023,,A,0,0
1034060,DEU,1/26/2023,,A,0,0
1031958,USA,1/26/2023,,A,0,0
1016472,AUS,1/27/2023,,A,0,0
1044287,DEU,1/27/2023,,A,0,0
1021718,BRA,2/5/2023,,B,0,0
1021962,FRA,1/27/2023,,A,0,0
1027962,USA,1/26/2023,,A,0,0
1015691,MEX,1/25/2023,,B,0,0
1025062,USA,1/27/2023,,B,0,0
1018616,DEU,1/29/2023,,B,0,0
1038733,MEX,2/1/2023,A,B,125.7808796139936,1
1024146,ESP,2/6/2023,,B,0,0
1043139,DEU,1/31/2023,A,B,30.79,1
1038731,BRA,1/29/2023,,A,0,0
1015315,FRA,1/29/2023,,A,0,0
1043229,USA,1/26/2023,,A,0,0
1032213,FRA,2/1/2023,,A,0,0
1026133,USA,1/31/2023,,A,0,0
1034199,TUR,1/25/2023,,B,0,0
1034865,BRA,1/26/2023,,A,0,0
1022539,DEU,1/25/2023,,A,0,0
1029065,DEU,1/31/2023,,A,0,0
1021019,AUS,1/26/2023,,A,0,0
1037456,MEX,1/30/2023,,B,0,0
1020687,TUR,1/27/2023,,B,0,0
1041064,USA,2/2/2023,,B,0,0
1038141,CAN,2/5/2023,,A,0,0
1039649,BRA,1/25/2023,,A,0,0
1047590,GBR,1/28/2023,,B,0,0
1037939,GBR,1/31/2023,,A,0,0
1032939,MEX,2/6/2023,,A,0,0
1029094,BRA,1/25/2023,,A,0,0
1043574,BRA,1/28/2023,,B,0,0
1036867,BRA,1/25/2023,A,B,90.99,1
1024292,BRA,2/1/2023,,B,0,0
1012110,ESP,1/28/2023,,A,0,0
1029564,USA,1/25/2023,,A,0,0
1023168,BRA,1/28/2023,,B,0,0
1037644,USA,2/1/2023,,A,0,0
1035417,AUS,2/5/2023,,B,0,0
1045330,MEX,1/26/2023,I,B,114.48,1
1040403,MEX,2/2/2023,,A,0,0
1018598,USA,1/29/2023,,B,0,0
1022936,GBR,1/25/2023,,A,0,0
1047015,TUR,2/5/2023,,B,0,0
1027286,MEX,1/29/2023,,B,0,0
1017249,MEX,1/25/2023,,A,0,0
1041851,TUR,1/26/2023,,B,0,0
1022825,DEU,1/26/2023,,B,0,0
1013542,BRA,1/27/2023,,B,0,0
1011687,TUR,1/28/2023,,A,0,0
1012343,BRA,2/4/2023,,B,0,0
1020150,BRA,1/30/2023,,A,0,0
1024329,BRA,1/28/2023,,B,0,0
1037813,FRA,1/29/2023,,B,0,0
1027520,DEU,1/26/2023,,B,0,0
1043101,MEX,2/1/2023,,A,0,0
1013061,,1/25/2023,,A,0,0
1013130,FRA,1/25/2023,,A,0,0
1035886,CAN,2/6/2023,,B,0,0
1033752,BRA,1/26/2023,,B,0,0
1035214,ESP,2/3/2023,,B,0,0
1013608,MEX,1/26/2023,,A,0,0
1012251,BRA,1/25/2023,,B,0,0
1028863,MEX,1/26/2023,,A,0,0
1031414,CAN,2/3/2023,,B,0,0
1028012,BRA,1/26/2023,,A,0,0
1030230,ESP,1/25/2023,,A,0,0
1021819,MEX,1/27/2023,,B,0,0
1039083,DEU,1/25/2023,,B,0,0
1044864,USA,1/26/2023,,B,0,0
1039509,CAN,1/27/2023,,A,0,0
1021849,BRA,1/25/2023,,B,0,0
1045137,USA,1/27/2023,,A,0,0
1027804,BRA,1/25/2023,,A,0,0
1016235,USA,1/25/2023,,B,0,0
1044031,USA,1/27/2023,,A,0,0
1020776,GBR,1/30/2023,,B,0,0
1031777,FRA,2/4/2023,,B,0,0
1017355,USA,1/25/2023,,A,0,0
1016183,BRA,1/27/2023,,A,0,0
1042593,BRA,1/25/2023,,A,0,0
1041786,DEU,2/1/2023,,A,0,0
1035410,BRA,1/28/2023,,B,0,0
1046020,BRA,1/31/2023,,B,0,0
1021399,FRA,1/27/2023,,B,0,0
1039618,BRA,1/30/2023,,A,0,0
1046746,,2/6/2023,,A,0,0
1028196,MEX,1/29/2023,,B,0,0
1016976,BRA,2/5/2023,,B,0,0
1013138,USA,2/1/2023,I,A,43.02,1
1021177,BRA,1/25/2023,,B,0,0
1037997,USA,1/26/2023,,B,0,0
1023424,USA,1/27/2023,,A,0,0
1048780,USA,1/25/2023,,A,0,0
1023089,USA,1/31/2023,,A,0,0
1044844,MEX,1/25/2023,I,B,93.78,1
1034523,BRA,1/31/2023,,B,0,0
1021441,USA,1/27/2023,,B,0,0
1047403,ESP,1/27/2023,,A,0,0
1035790,BRA,1/26/2023,,A,0,0
1028480,MEX,2/2/2023,,B,0,0
1011960,GBR,1/28/2023,,B,0,0
1037617,TUR,2/6/2023,,B,0,0
1028220,BRA,1/25/2023,,B,0,0
1046273,USA,1/30/2023,,B,0,0
1017835,TUR,1/25/2023,,A,0,0
1016723,USA,1/27/2023,,B,0,0
1017592,USA,1/25/2023,,A,0,0
1012976,BRA,1/31/2023,,A,0,0
1030154,USA,1/25/2023,,A,0,0
1024793,MEX,1/27/2023,,B,0,0
1026934,BRA,1/25/2023,,A,0,0
1044674,DEU,1/26/2023,,B,0,0
1031984,USA,1/25/2023,,A,0,0
1017326,TUR,1/27/2023,,A,0,0
1041878,BRA,1/26/2023,,A,0,0
1049351,USA,1/27/2023,,A,0,0
1028208,USA,1/25/2023,,B,0,0
1033840,MEX,1/26/2023,,B,0,0
1038389,TUR,2/4/2023,,B,0,0
1022763,USA,2/2/2023,,A,0,0
1022555,BRA,1/26/2023,,B,0,0
1037071,TUR,1/31/2023,,B,0,0
1029184,MEX,1/27/2023,,B,0,0
1045737,DEU,2/6/2023,,B,0,0
1014005,CAN,2/2/2023,,A,0,0
1047383,TUR,2/4/2023,,A,0,0
1043239,GBR,1/29/2023,,B,0,0
1028304,USA,1/29/2023,,B,0,0
1041543,GBR,1/29/2023,,B,0,0
1024293,FRA,1/29/2023,,B,0,0
1046036,DEU,1/31/2023,,A,0,0
1015126,GBR,1/26/2023,,A,0,0
1039468,BRA,1/25/2023,,A,0,0
1039141,MEX,1/30/2023,,A,0,0
1021541,BRA,2/1/2023,,B,0,0
1037989,USA,1/28/2023,,B,0,0
1019213,GBR,2/6/2023,,B,0,0
1029583,FRA,1/28/2023,A,A,77.62,1
1029197,TUR,1/27/2023,,A,0,0
1042032,BRA,1/30/2023,,B,0,0
1024196,GBR,2/4/2023,I,B,39.98,1
1046163,FRA,1/27/2023,,B,0,0
1011713,USA,1/27/2023,,A,0,0
1038147,BRA,2/3/2023,,B,0,0
1037615,BRA,2/1/2023,,B,0,0
1022474,USA,1/25/2023,,A,0,0
1042316,DEU,1/27/2023,,A,0,0
1035640,MEX,1/25/2023,,A,0,0
1045048,BRA,1/28/2023,A,A,40.63,1
1038294,FRA,2/1/2023,,A,0,0
1038820,BRA,2/1/2023,,A,0,0
1026859,USA,2/2/2023,,B,0,0
1024082,USA,1/27/2023,,B,0,0
1033798,USA,1/25/2023,,B,0,0
1023354,DEU,1/29/2023,,A,0,0
1035731,FRA,2/6/2023,,B,0,0
1031193,USA,1/25/2023,,B,0,0
1026823,MEX,1/29/2023,,B,0,0
1024836,BRA,2/5/2023,,B,0,0
1042657,USA,1/25/2023,,B,0,0
1048653,BRA,1/26/2023,,A,0,0
1040614,GBR,1/26/2023,,A,0,0
1031053,FRA,1/27/2023,I,A,109.69,1
1017460,BRA,1/27/2023,,A,0,0
1043169,USA,1/29/2023,,B,0,0
1032346,,1/27/2023,,A,0,0
1032175,USA,2/3/2023,,B,0,0
1012649,BRA,1/28/2023,,A,0,0
1025252,USA,1/25/2023,,B,0,0
1027387,ESP,1/25/2023,,B,0,0
1045967,USA,1/26/2023,,A,0,0
1021058,USA,2/1/2023,,A,0,0
1025589,GBR,1/28/2023,,B,0,0
1045456,DEU,1/25/2023,I,B,93.16,1
1045908,TUR,1/25/2023,,B,0,0
1044359,TUR,1/26/2023,,A,0,0
1033918,BRA,1/30/2023,,B,0,0
1027811,USA,2/2/2023,,B,0,0
1018094,USA,1/26/2023,,A,0,0
1021865,BRA,1/29/2023,,A,0,0
1026889,USA,1/27/2023,,B,0,0
1017646,BRA,1/30/2023,,B,0,0
1030534,USA,1/25/2023,,B,0,0
1016417,BRA,2/5/2023,,B,0,0
1015549,GBR,2/6/2023,,B,0,0
1049239,TUR,1/30/2023,,A,0,0
1022055,BRA,1/26/2023,,B,0,0
1021107,USA,2/1/2023,,B,0,0
1041459,TUR,1/28/2023,I,B,69.48,1
1024843,FRA,2/1/2023,,B,0,0
1023061,FRA,1/25/2023,,B,0,0
1045409,BRA,2/2/2023,,A,0,0
1032984,USA,1/25/2023,,A,0,0
1042819,ESP,1/26/2023,,A,0,0
1044161,TUR,1/31/2023,,B,0,0
1035941,CAN,1/26/2023,,A,0,0
1014375,BRA,2/5/2023,,B,0,0
1032395,BRA,1/25/2023,,A,0,0
1047707,GBR,1/26/2023,,B,0,0
1024395,MEX,1/29/2023,,B,0,0
1046449,BRA,1/26/2023,,A,0,0
1040108,MEX,1/25/2023,,B,0,0
1023077,CAN,2/2/2023,,A,0,0
1043782,FRA,1/25/2023,,B,0,0
1018609,USA,2/4/2023,,A,0,0
1046121,USA,2/1/2023,,B,0,0
1035350,FRA,1/25/2023,,A,0,0
1025918,DEU,1/30/2023,,A,0,0
1040159,USA,1/26/2023,,B,0,0
1032830,USA,1/31/2023,,A,0,0
1035305,BRA,1/25/2023,,B,0,0
1013262,AUS,1/25/2023,,A,0,0
1016110,USA,1/26/2023,,B,0,0
1038864,USA,1/26/2023,,B,0,0
1049266,MEX,1/25/2023,,B,0,0
1015782,USA,1/30/2023,,A,0,0
1034418,BRA,1/30/2023,,A,0,0
1036111,BRA,1/27/2023,,B,0,0
1015692,DEU,1/29/2023,,B,0,0
1013810,BRA,2/2/2023,,B,0,0
1048532,USA,1/29/2023,,A,0,0
1038484,MEX,1/25/2023,,A,0,0
1028994,USA,1/27/2023,,A,0,0
1026203,ESP,1/26/2023,,A,0,0
1042093,ESP,1/29/2023,,B,0,0
1038020,DEU,2/3/2023,,A,0,0
1046821,MEX,1/28/2023,,B,0,0
1019968,TUR,1/30/2023,,A,0,0
1040011,BRA,1/31/2023,,A,0,0
1042206,FRA,2/4/2023,,A,0,0
1033504,USA,2/4/2023,,B,0,0
1045269,BRA,1/25/2023,,A,0,0
1042988,USA,1/29/2023,,A,0,0
1023134,TUR,1/30/2023,A,B,90.69,1
1017241,ESP,2/2/2023,,A,0,0
1032302,USA,1/25/2023,,A,0,0
1043874,BRA,1/25/2023,,A,0,0
1041746,TUR,1/30/2023,,B,0,0
1017264,USA,2/3/2023,,B,0,0
1044423,ESP,1/25/2023,,A,0,0
1029691,MEX,1/28/2023,,A,0,0
1014208,USA,1/26/2023,,B,0,0
1039029,BRA,1/27/2023,,A,0,0
1022519,BRA,1/26/2023,I,B,27.68,1
1027465,BRA,1/27/2023,A,B,38.17,1
1024192,MEX,1/28/2023,,A,0,0
1048623,BRA,1/25/2023,,A,0,0
1046520,BRA,1/26/2023,,B,0,0
1032399,BRA,1/25/2023,,A,0,0
1018469,MEX,1/27/2023,,B,0,0
1037662,BRA,2/6/2023,,A,0,0
1029717,MEX,1/25/2023,,B,0,0
1014362,DEU,1/25/2023,,A,0,0
1033200,USA,2/2/2023,,A,0,0
1026874,USA,1/26/2023,,B,0,0
1024385,USA,2/2/2023,,A,0,0
1016559,BRA,1/30/2023,,B,0,0
1019962,USA,1/29/2023,,B,0,0
1045092,ESP,1/26/2023,,A,0,0
1015183,TUR,1/29/2023,,B,0,0
1040609,USA,1/26/2023,,B,0,0
1039832,FRA,1/25/2023,,B,0,0
1026842,MEX,1/27/2023,,B,0,0
1033409,ESP,1/31/2023,,B,0,0
1012547,DEU,1/25/2023,,A,0,0
1034604,AUS,1/25/2023,,A,0,0
1037332,DEU,1/27/2023,,B,0,0
1031517,BRA,1/26/2023,,A,0,0
1029607,GBR,1/30/2023,,A,0,0
1049540,USA,1/31/2023,,B,0,0
1035566,BRA,1/29/2023,,B,0,0
1024334,USA,1/26/2023,,A,0,0
1028143,TUR,1/27/2023,,B,0,0
1046371,USA,2/3/2023,,A,0,0
1027755,CAN,1/29/2023,,A,0,0
1024482,BRA,1/28/2023,,B,0,0
1030550,MEX,1/26/2023,,B,0,0
1026310,USA,1/25/2023,,A,0,0
1047728,MEX,1/27/2023,,B,0,0
1045974,MEX,1/28/2023,,B,0,0
1023497,BRA,1/27/2023,,A,0,0
1037251,BRA,1/25/2023,,A,0,0
1032475,ESP,2/5/2023,,A,0,0
1017789,USA,2/2/2023,,B,0,0
1024263,BRA,2/3/2023,,B,0,0
1047118,USA,1/25/2023,,A,0,0
1026286,BRA,1/27/2023,,B,0,0
1045420,BRA,1/26/2023,,B,0,0
1025100,FRA,1/29/2023,,A,0,0
1020049,BRA,1/26/2023,,A,0,0
1025441,USA,1/30/2023,,A,0,0
1031525,BRA,1/25/2023,,B,0,0
1030361,USA,1/28/2023,,A,0,0
1045007,MEX,2/4/2023,,A,0,0
1014289,FRA,1/27/2023,,B,0,0
1022405,BRA,1/27/2023,,A,0,0
1019195,BRA,1/29/2023,,A,0,0
1043118,AUS,1/25/2023,,A,0,0
1023018,GBR,1/30/2023,,A,0,0
1020235,USA,2/1/2023,,A,0,0
1022343,AUS,2/6/2023,,B,0,0
1044518,USA,1/25/2023,,A,0,0
1041259,USA,1/26/2023,,A,0,0
1035487,GBR,1/25/2023,,B,0,0
1022064,USA,1/25/2023,,B,0,0
1042459,BRA,1/28/2023,,A,0,0
1037250,BRA,2/1/2023,,B,0,0
1037789,MEX,1/25/2023,,A,0,0
1040075,GBR,1/29/2023,,A,0,0
1038172,USA,1/25/2023,,A,0,0
1035441,,1/25/2023,,A,0,0
1013276,BRA,1/26/2023,,A,0,0
1039675,USA,1/29/2023,,B,0,0
1025900,FRA,1/25/2023,,B,0,0
1019830,GBR,2/4/2023,,A,0,0
1038062,USA,1/30/2023,,B,0,0
1046367,USA,1/25/2023,,A,0,0
1014387,DEU,1/30/2023,,A,0,0
1013258,USA,2/1/2023,,A,0,0
1024118,BRA,1/26/2023,,A,0,0
1042780,USA,1/26/2023,,B,0,0
1012498,ESP,1/29/2023,,B,0,0
1049752,CAN,1/28/2023,,B,0,0
1024271,USA,1/25/2023,,B,0,0
1035130,GBR,1/31/2023,,B,0,0
1025406,USA,2/2/2023,,A,0,0
1037446,ESP,1/25/2023,,B,0,0
1019232,BRA,1/31/2023,,B,0,0
1011977,BRA,1/26/2023,,A,0,0
1047159,TUR,2/5/2023,,A,0,0
1023628,ESP,1/30/2023,,B,0,0
1013109,DEU,1/30/2023,,A,0,0
1027446,USA,1/27/2023,,B,0,0
1019892,USA,1/26/2023,,A,0,0
1019566,USA,1/25/2023,,B,0,0
1018119,TUR,1/31/2023,,A,0,0
1018789,BRA,2/3/2023,,A,0,0
1038702,BRA,1/27/2023,,B,0,0
1025841,MEX,2/2/2023,,A,0,0
1045252,MEX,2/5/2023,,A,0,0
1037693,USA,1/28/2023,,B,0,0
1020428,ESP,1/25/2023,,A,0,0
1029605,FRA,1/27/2023,,A,0,0
1016318,TUR,1/25/2023,,A,0,0
1040014,USA,2/3/2023,,B,0,0
1027342,ESP,2/4/2023,,B,0,0
1020936,CAN,1/27/2023,,A,0,0
1025305,USA,1/27/2023,,B,0,0
1026035,ESP,1/26/2023,,B,0,0
1039003,USA,1/28/2023,I,A,29.36,1
1047859,USA,1/27/2023,,B,0,0
1034442,MEX,1/25/2023,,A,0,0
1028962,USA,1/27/2023,,A,0,0
1032033,MEX,1/27/2023,,A,0,0
1032590,USA,2/2/2023,,B,0,0
1021366,ESP,2/3/2023,I,B,82.6,1
1031596,TUR,2/1/2023,I,A,122.85,1
1038372,MEX,1/27/2023,,B,0,0
1032978,DEU,1/29/2023,,A,0,0
1022984,MEX,2/5/2023,,A,0,0
1013759,CAN,1/27/2023,,B,0,0
1034403,BRA,1/30/2023,,B,0,0
1033669,DEU,1/26/2023,,B,0,0
1016008,USA,1/25/2023,,A,0,0
1027021,BRA,1/25/2023,,A,0,0
1011626,MEX,1/26/2023,,A,0,0
1022034,AUS,1/25/2023,,A,0,0
1020615,MEX,1/27/2023,,A,0,0
1045026,USA,1/25/2023,,A,0,0
1040648,CAN,1/31/2023,,A,0,0
1021772,BRA,1/27/2023,,B,0,0
1031610,MEX,1/25/2023,,B,0,0
1029012,GBR,2/1/2023,,B,0,0
1033925,GBR,1/31/2023,,B,0,0
1025913,MEX,1/25/2023,,B,0,0
1045490,CAN,2/2/2023,,A,0,0
1029830,USA,1/28/2023,,A,0,0
1024776,TUR,1/25/2023,,B,0,0
1039019,GBR,1/29/2023,,B,0,0
1023842,GBR,2/6/2023,,B,0,0
1035773,USA,1/28/2023,,A,0,0
1028946,USA,1/31/2023,,A,0,0
1034480,DEU,1/29/2023,,B,0,0
1025661,AUS,1/25/2023,,B,0,0
1013328,MEX,1/25/2023,,B,0,0
1049732,FRA,2/4/2023,,A,0,0
1035798,USA,1/26/2023,,A,0,0
1012323,USA,1/27/2023,,A,0,0
1020820,DEU,1/28/2023,,B,0,0
1017920,CAN,2/6/2023,,B,0,0
1036452,DEU,1/28/2023,I,A,138.89,1
1016906,BRA,1/25/2023,,A,0,0
1024424,TUR,1/30/2023,,A,0,0
1027605,USA,2/6/2023,,A,0,0
1021301,USA,1/30/2023,,A,0,0
1048676,USA,1/26/2023,,A,0,0
1014135,USA,2/1/2023,,A,0,0
1049307,ESP,1/29/2023,,B,0,0
1038011,USA,1/27/2023,,A,0,0
1044791,GBR,1/25/2023,,B,0,0
1016974,,1/25/2023,,A,0,0
1037691,USA,1/25/2023,A,B,154.34,1
1028665,USA,1/26/2023,,B,0,0
1044691,TUR,2/3/2023,,A,0,0
1037065,CAN,2/3/2023,,A,0,0
1047581,FRA,1/26/2023,,B,0,0
1034761,GBR,1/28/2023,,B,0,0
1037773,USA,2/2/2023,,B,0,0
1018575,ESP,1/26/2023,I,B,121.37,1
1047571,ESP,1/30/2023,,B,0,0
1041936,USA,1/28/2023,,A,0,0
1021461,USA,1/27/2023,,B,0,0
1032473,USA,2/1/2023,,A,0,0
1019647,USA,2/1/2023,,A,0,0
1040639,USA,2/1/2023,,B,0,0
1024920,USA,1/27/2023,,A,0,0
1011705,ESP,2/1/2023,,A,0,0
1019440,USA,1/25/2023,,A,0,0
1019398,BRA,1/26/2023,,B,0,0
1028562,USA,1/26/2023,,A,0,0
1012229,USA,1/28/2023,,B,0,0
1042275,USA,1/27/2023,,B,0,0
1032508,AUS,1/31/2023,,B,0,0
1028457,ESP,1/25/2023,I,B,7.84,1
1042344,,1/29/2023,,B,0,0
1019078,MEX,1/25/2023,,B,0,0
1023394,FRA,1/25/2023,,A,0,0
1039639,USA,1/26/2023,,A,0,0
1027347,DEU,1/25/2023,,B,0,0
1039449,TUR,2/3/2023,,B,0,0
1031373,ESP,1/26/2023,,B,0,0
1028000,BRA,1/25/2023,,B,0,0
1022692,USA,1/30/2023,I,A,523.6,1
1047683,BRA,1/29/2023,,A,0,0
1030499,BRA,1/25/2023,A,B,80.37,1
1019317,CAN,1/29/2023,,A,0,0
1042202,AUS,1/31/2023,,A,0,0
1026348,DEU,2/4/2023,,A,0,0
1022924,TUR,2/5/2023,,B,0,0
1030830,USA,1/25/2023,,A,0,0
1036025,TUR,1/30/2023,,B,0,0
1035516,DEU,1/30/2023,,B,0,0
1032340,USA,1/26/2023,,A,0,0
1047518,ESP,1/26/2023,,B,0,0
1044120,MEX,1/27/2023,,A,0,0
1016227,BRA,1/25/2023,,B,0,0
1044017,MEX,2/2/2023,,B,0,0
1041483,FRA,1/27/2023,,B,0,0
1039077,FRA,1/26/2023,,B,0,0
1025735,USA,1/25/2023,,B,0,0
1033424,USA,2/2/2023,,A,0,0
1014561,MEX,1/26/2023,,A,0,0
1041440,USA,2/1/2023,,B,0,0
1012130,USA,1/26/2023,,A,0,0
1047317,USA,2/2/2023,,B,0,0
1036154,BRA,1/26/2023,,A,0,0
1027805,DEU,2/1/2023,,B,0,0
1045281,TUR,1/30/2023,,B,0,0
1028802,BRA,1/30/2023,,A,0,0
1037440,DEU,1/30/2023,,B,0,0
1032037,MEX,1/29/2023,,A,0,0
1039913,,1/25/2023,,A,0,0
1048819,TUR,2/3/2023,,A,0,0
1016497,USA,2/3/2023,,B,0,0
1014678,DEU,1/25/2023,,B,0,0
1043214,USA,1/26/2023,,B,0,0
1035597,BRA,1/25/2023,,A,0,0
1018109,,1/29/2023,,B,0,0
1039914,BRA,1/26/2023,,B,0,0
1045561,USA,1/25/2023,I,A,40.74,1
1045381,GBR,1/25/2023,,A,0,0
1016252,USA,1/28/2023,,B,0,0
1027531,USA,1/27/2023,,A,0,0
1012207,USA,1/25/2023,,A,0,0
1022200,BRA,1/25/2023,,A,0,0
1035617,USA,1/28/2023,,A,0,0
1033215,BRA,1/26/2023,,B,0,0
1021052,USA,1/29/2023,,A,0,0
1024952,DEU,1/27/2023,,A,0,0
1026566,BRA,2/5/2023,,B,0,0
1036991,FRA,1/25/2023,,B,0,0
1046943,BRA,1/28/2023,,A,0,0
1042339,USA,1/25/2023,,A,0,0
1029157,BRA,1/25/2023,,B,0,0
1022860,USA,1/26/2023,,B,0,0
1036484,USA,1/29/2023,,B,0,0
1033667,USA,1/25/2023,,B,0,0
1015036,USA,1/31/2023,,B,0,0
1028529,BRA,1/26/2023,,B,0,0
1016292,USA,1/27/2023,,B,0,0
1012633,DEU,1/25/2023,,A,0,0
1024219,DEU,1/25/2023,,B,0,0
1015098,DEU,1/28/2023,,B,0,0
1047262,USA,1/26/2023,,A,0,0
1044767,BRA,2/5/2023,,A,0,0
1042794,DEU,1/25/2023,,B,0,0
1035343,FRA,1/27/2023,,B,0,0
1018001,DEU,1/27/2023,,B,0,0
1022641,AUS,1/31/2023,,A,0,0
1041362,TUR,1/26/2023,,B,0,0
1027625,GBR,1/27/2023,,B,0,0
1013199,USA,2/1/2023,,B,0,0
1039099,TUR,1/25/2023,,A,0,0
1025792,DEU,1/31/2023,,B,0,0
1011842,BRA,1/27/2023,,A,0,0
1036904,USA,1/25/2023,,A,0,0
1038969,MEX,2/6/2023,,B,0,0
1024828,BRA,1/27/2023,,B,0,0
1041600,USA,2/4/2023,,A,0,0
1030208,BRA,2/4/2023,,B,0,0
1035244,BRA,1/30/2023,,A,0,0
1020229,AUS,1/25/2023,,B,0,0
1024458,BRA,1/27/2023,,B,0,0
1040652,MEX,1/29/2023,I,A,196.7,1
1035677,AUS,1/26/2023,,B,0,0
1018096,GBR,1/26/2023,,A,0,0
1019771,USA,1/25/2023,,A,0,0
1049634,,1/28/2023,,B,0,0
1044033,BRA,1/26/2023,,B,0,0
1014732,BRA,1/26/2023,,B,0,0
1031036,FRA,1/25/2023,,A,0,0
1038009,USA,1/30/2023,,B,0,0
1034979,USA,1/27/2023,,B,0,0
1047372,GBR,1/25/2023,,B,0,0
1038449,USA,1/29/2023,,A,0,0
1045395,BRA,1/27/2023,,A,0,0
1016427,MEX,2/2/2023,,B,0,0
1033804,BRA,2/2/2023,,B,0,0
1013365,BRA,1/28/2023,,A,0,0
1038615,BRA,1/27/2023,,B,0,0
1041929,BRA,1/27/2023,,A,0,0
1019166,USA,1/28/2023,,B,0,0
1026961,AUS,1/25/2023,,A,0,0
1028486,ESP,1/26/2023,,B,0,0
1035335,TUR,1/25/2023,,A,0,0
1047260,FRA,2/2/2023,,A,0,0
1011690,BRA,2/5/2023,,B,0,0
1030695,BRA,1/26/2023,,B,0,0
1033976,BRA,1/25/2023,,B,0,0
1045187,FRA,1/25/2023,,A,0,0
1034569,DEU,1/29/2023,,A,0,0
1038106,USA,1/25/2023,,A,0,0
1014516,USA,1/29/2023,,B,0,0
1036770,USA,1/27/2023,,B,0,0
1015916,FRA,1/25/2023,,A,0,0
1030531,BRA,1/25/2023,,B,0,0
1023971,TUR,1/25/2023,,B,0,0
1021988,USA,1/26/2023,,B,0,0
1017684,DEU,1/26/2023,,B,0,0
1016815,GBR,1/28/2023,,A,0,0
1048450,BRA,1/25/2023,,A,0,0
1044391,GBR,1/27/2023,,A,0,0
1012151,USA,2/5/2023,,A,0,0
1044070,USA,1/25/2023,,A,0,0
1041519,USA,1/27/2023,,A,0,0
1030494,DEU,1/25/2023,,A,0,0
1038499,USA,1/28/2023,,B,0,0
1025468,CAN,1/26/2023,,B,0,0
1042508,USA,1/26/2023,,B,0,0
1031526,DEU,1/27/2023,,B,0,0
1023523,USA,1/27/2023,,A,0,0
1012016,ESP,2/6/2023,A,B,86.58,1
1049353,BRA,1/26/2023,,A,0,0
1036618,TUR,1/30/2023,,A,0,0
1039542,FRA,1/30/2023,,A,0,0
1028736,,1/26/2023,,B,0,0
1036639,USA,2/3/2023,,A,0,0
1020186,MEX,1/30/2023,,B,0,0
1022136,USA,1/27/2023,,B,0,0
1030807,USA,1/25/2023,,A,0,0
1047779,MEX,1/30/2023,,A,0,0
1041579,BRA,1/26/2023,,B,0,0
1031201,USA,1/26/2023,,A,0,0
1019618,ESP,1/27/2023,I,B,211.78,1
1045282,,1/27/2023,,A,0,0
1047911,BRA,1/25/2023,I,B,53.7,1
1026773,BRA,1/26/2023,,A,0,0
1045035,GBR,1/25/2023,,B,0,0
1028591,MEX,1/30/2023,,B,0,0
1012481,BRA,1/27/2023,,B,0,0
1022430,MEX,1/25/2023,,A,0,0
1032892,USA,1/29/2023,,A,0,0
1039798,BRA,2/1/2023,,A,0,0
1034003,BRA,2/1/2023,,B,0,0
1024396,USA,1/25/2023,,B,0,0
1040448,DEU,1/26/2023,,A,0,0
1030088,MEX,2/1/2023,,B,0,0
1036903,AUS,1/26/2023,,B,0,0
1022030,AUS,1/27/2023,,B,0,0
1028165,USA,2/5/2023,,B,0,0
1022916,USA,1/25/2023,,B,0,0
1027696,USA,1/28/2023,,B,0,0
1026489,USA,2/4/2023,,B,0,0
1039793,BRA,2/4/2023,,B,0,0
1019095,USA,1/31/2023,,A,0,0
1046709,FRA,1/30/2023,,B,0,0
1035452,DEU,2/4/2023,,A,0,0
1013568,BRA,1/28/2023,,A,0,0
1038102,USA,1/27/2023,,B,0,0
1025706,USA,2/5/2023,,B,0,0
1040424,USA,1/31/2023,,B,0,0
1018290,ESP,1/25/2023,,A,0,0
1012467,FRA,1/28/2023,,A,0,0
1022198,TUR,1/25/2023,,A,0,0
1027912,USA,2/2/2023,,A,0,0
1031199,MEX,1/26/2023,,B,0,0
1029161,BRA,1/26/2023,,B,0,0
1028279,USA,2/1/2023,,B,0,0
1044800,BRA,1/28/2023,,A,0,0
1039629,USA,1/26/2023,,B,0,0
1015729,USA,1/28/2023,,A,0,0
1028705,DEU,1/25/2023,,A,0,0
1036280,MEX,1/31/2023,,A,0,0
1031352,AUS,1/25/2023,,A,0,0
1027259,TUR,1/25/2023,,A,0,0
1039728,TUR,1/29/2023,,B,0,0
1036743,,2/3/2023,,A,0,0
1049479,USA,1/26/2023,,A,0,0
1012562,MEX,2/4/2023,,B,0,0
1045304,DEU,2/1/2023,,B,0,0
1014432,USA,1/31/2023,,A,0,0
1016959,USA,2/3/2023,,A,0,0
1013090,BRA,1/25/2023,,B,0,0
1018395,BRA,1/26/2023,,B,0,0
1033330,USA,1/29/2023,,B,0,0
1027001,GBR,1/25/2023,,A,0,0
1020939,USA,1/26/2023,,A,0,0
1041698,BRA,1/29/2023,,B,0,0
1027898,FRA,1/25/2023,,B,0,0
1032576,FRA,2/1/2023,,B,0,0
1022408,USA,1/25/2023,,B,0,0
1014384,MEX,1/26/2023,,A,0,0
